match_id,inning,batting_team,bowling_team,over,season,who_is_batting_first,total_runs,is_wicket,run_rate,target_runs,target_left,req_runrate,curr_run_rate,weighted_run_rate,season_year
392200,2,7,9,11,2009,Punjab Kings,6,0,4.818181818181818,120,67,6.7,6,5.78,2009
392200,2,7,9,12,2009,Punjab Kings,3,0,4.666666666666667,120,64,7.111111111111111,3,3.83,2009
392200,2,7,9,13,2009,Punjab Kings,11,0,5.153846153846154,120,53,6.625,11,8.85,2009
392200,2,7,9,14,2009,Punjab Kings,6,0,5.214285714285714,120,47,6.714285714285714,6,6.86,2009
392200,2,7,9,15,2009,Punjab Kings,8,0,5.4,120,39,6.5,8,7.66,2009
392200,2,7,9,16,2009,Punjab Kings,7,0,5.5,120,32,6.4,7,7.2,2009
392200,2,7,9,17,2009,Punjab Kings,6,0,5.529411764705882,120,26,6.5,6,6.36,2009
392200,2,7,9,18,2009,Punjab Kings,7,1,5.611111111111111,120,19,6.333333333333333,7,6.81,2009
392200,2,7,9,19,2009,Punjab Kings,7,1,5.684210526315789,120,12,6.0,7,6.94,2009
392200,2,7,9,20,2009,Punjab Kings,8,1,5.8,120,4,0.0,8,7.68,2009
392202,1,0,10,1,2009,Chennai Super Kings,4,0,4.0,0,0,0.0,4,4.0,2009
392202,1,0,10,2,2009,Chennai Super Kings,1,1,2.5,0,0,0.0,1,1.9,2009
392202,1,0,10,3,2009,Chennai Super Kings,12,0,5.666666666666667,0,0,0.0,12,8.97,2009
392202,1,0,10,4,2009,Chennai Super Kings,2,1,4.75,0,0,0.0,2,4.09,2009
392202,1,0,10,5,2009,Chennai Super Kings,7,0,5.2,0,0,0.0,7,6.13,2009
392202,1,0,10,6,2009,Chennai Super Kings,14,0,6.666666666666667,0,0,0.0,14,11.64,2009
392202,1,0,10,7,2009,Chennai Super Kings,7,0,6.714285714285714,0,0,0.0,7,8.39,2009
392202,1,0,10,8,2009,Chennai Super Kings,8,0,6.875,0,0,0.0,8,8.12,2009
392202,1,0,10,9,2009,Chennai Super Kings,14,0,7.666666666666667,0,0,0.0,14,12.24,2009
392202,1,0,10,10,2009,Chennai Super Kings,12,0,8.1,0,0,0.0,12,12.07,2009
392202,1,0,10,11,2009,Chennai Super Kings,3,0,7.636363636363637,0,0,0.0,3,5.72,2009
392202,1,0,10,12,2009,Chennai Super Kings,2,1,7.166666666666667,0,0,0.0,2,3.12,2009
392202,1,0,10,13,2009,Chennai Super Kings,3,1,6.846153846153846,0,0,0.0,3,3.03,2009
392202,1,0,10,14,2009,Chennai Super Kings,7,0,6.857142857142857,0,0,0.0,7,5.81,2009
392202,1,0,10,15,2009,Chennai Super Kings,8,0,6.933333333333334,0,0,0.0,8,7.34,2009
392202,1,0,10,16,2009,Chennai Super Kings,4,0,6.75,0,0,0.0,4,5.0,2009
392202,1,0,10,17,2009,Chennai Super Kings,12,0,7.0588235294117645,0,0,0.0,12,9.9,2009
392202,1,0,10,18,2009,Chennai Super Kings,24,0,8.0,0,0,0.0,24,19.77,2009
392202,1,0,10,19,2009,Chennai Super Kings,9,0,8.052631578947368,0,0,0.0,9,12.23,2009
392202,1,0,10,20,2009,Chennai Super Kings,11,1,8.2,0,0,0.0,11,11.37,2009
392202,2,10,0,1,2009,Chennai Super Kings,7,0,7.0,165,158,7.9,7,7.0,2009
392202,2,10,0,2,2009,Chennai Super Kings,2,1,4.5,165,156,8.210526315789474,2,3.5,2009
392202,2,10,0,3,2009,Chennai Super Kings,5,0,4.666666666666667,165,151,8.38888888888889,5,4.55,2009
392202,2,10,0,4,2009,Chennai Super Kings,4,0,4.5,165,147,8.647058823529411,4,4.16,2009
392202,2,10,0,5,2009,Chennai Super Kings,10,0,5.6,165,137,8.5625,10,8.25,2009
392202,2,10,0,6,2009,Chennai Super Kings,10,1,6.333333333333333,165,127,8.466666666666667,10,9.47,2009
392202,2,10,0,7,2009,Chennai Super Kings,4,0,6.0,165,123,8.785714285714286,4,5.64,2009
392202,2,10,0,8,2009,Chennai Super Kings,4,0,5.75,165,119,9.153846153846152,4,4.49,2009
392202,2,10,0,9,2009,Chennai Super Kings,8,0,6.0,165,111,9.25,8,6.95,2009
392202,2,10,0,10,2009,Chennai Super Kings,7,1,6.1,165,104,9.454545454545457,7,6.98,2009
392202,2,10,0,11,2009,Chennai Super Kings,5,0,6.0,165,99,9.9,5,5.6,2009
392202,2,10,0,12,2009,Chennai Super Kings,13,0,6.583333333333333,165,86,9.555555555555555,13,10.78,2009
392202,2,10,0,13,2009,Chennai Super Kings,7,1,6.615384615384615,165,79,9.875,7,8.13,2009
392202,2,10,0,14,2009,Chennai Super Kings,5,0,6.5,165,74,10.571428571428571,5,5.94,2009
392202,2,10,0,15,2009,Chennai Super Kings,7,1,6.533333333333333,165,67,11.166666666666666,7,6.68,2009
392202,2,10,0,16,2009,Chennai Super Kings,9,0,6.6875,165,58,11.6,9,8.3,2009
392202,2,10,0,17,2009,Chennai Super Kings,6,0,6.647058823529412,165,52,13.0,6,6.69,2009
392202,2,10,0,18,2009,Chennai Super Kings,4,2,6.5,165,48,16.0,4,4.81,2009
392202,2,10,0,19,2009,Chennai Super Kings,4,1,6.368421052631579,165,44,22.0,4,4.24,2009
392202,2,10,0,20,2009,Chennai Super Kings,5,1,6.3,165,39,0.0,5,4.77,2009
392204,1,12,9,1,2009,Royal Challengers Bengaluru,2,1,2.0,0,0,0.0,2,2.0,2009
392204,1,12,9,2,2009,Royal Challengers Bengaluru,6,0,4.0,0,0,0.0,6,4.8,2009
392204,1,12,9,3,2009,Royal Challengers Bengaluru,7,0,5.0,0,0,0.0,7,6.34,2009
392204,1,12,9,4,2009,Royal Challengers Bengaluru,12,0,6.75,0,0,0.0,12,10.3,2009
392204,1,12,9,5,2009,Royal Challengers Bengaluru,0,1,5.4,0,0,0.0,0,3.09,2009
392204,1,12,9,6,2009,Royal Challengers Bengaluru,11,0,6.333333333333333,0,0,0.0,11,8.63,2009
392204,1,12,9,7,2009,Royal Challengers Bengaluru,6,1,6.285714285714286,0,0,0.0,6,6.79,2009
392204,1,12,9,8,2009,Royal Challengers Bengaluru,8,0,6.5,0,0,0.0,8,7.64,2009
392204,1,12,9,9,2009,Royal Challengers Bengaluru,4,0,6.222222222222222,0,0,0.0,4,5.09,2009
392204,1,12,9,10,2009,Royal Challengers Bengaluru,6,0,6.2,0,0,0.0,6,5.73,2009
392204,1,12,9,11,2009,Royal Challengers Bengaluru,10,0,6.545454545454546,0,0,0.0,10,8.72,2009
392204,1,12,9,12,2009,Royal Challengers Bengaluru,8,2,6.666666666666667,0,0,0.0,8,8.22,2009
392204,1,12,9,13,2009,Royal Challengers Bengaluru,4,0,6.461538461538462,0,0,0.0,4,5.26,2009
392204,1,12,9,14,2009,Royal Challengers Bengaluru,4,1,6.285714285714286,0,0,0.0,4,4.38,2009
392204,1,12,9,15,2009,Royal Challengers Bengaluru,12,0,6.666666666666667,0,0,0.0,12,9.71,2009
392204,1,12,9,16,2009,Royal Challengers Bengaluru,4,0,6.5,0,0,0.0,4,5.71,2009
392204,1,12,9,17,2009,Royal Challengers Bengaluru,8,0,6.588235294117647,0,0,0.0,8,7.31,2009
392204,1,12,9,18,2009,Royal Challengers Bengaluru,21,1,7.388888888888889,0,0,0.0,21,16.89,2009
392204,1,12,9,19,2009,Royal Challengers Bengaluru,2,1,7.105263157894737,0,0,0.0,2,6.47,2009
392204,1,12,9,20,2009,Royal Challengers Bengaluru,10,1,7.25,0,0,0.0,10,8.94,2009
392204,2,9,12,1,2009,Royal Challengers Bengaluru,3,0,3.0,146,143,7.15,3,3.0,2009
392204,2,9,12,2,2009,Royal Challengers Bengaluru,1,0,2.0,146,142,7.473684210526316,1,1.6,2009
392204,2,9,12,3,2009,Royal Challengers Bengaluru,6,0,3.333333333333333,146,136,7.555555555555555,6,4.68,2009
392204,2,9,12,4,2009,Royal Challengers Bengaluru,11,0,5.25,146,125,7.352941176470588,11,9.1,2009
392204,2,9,12,5,2009,Royal Challengers Bengaluru,7,0,5.6,146,118,7.375,7,7.63,2009
392204,2,9,12,6,2009,Royal Challengers Bengaluru,7,0,5.833333333333333,146,111,7.4,7,7.19,2009
392204,2,9,12,7,2009,Royal Challengers Bengaluru,11,0,6.571428571428571,146,100,7.142857142857143,11,9.86,2009
392204,2,9,12,8,2009,Royal Challengers Bengaluru,7,0,6.625,146,93,7.153846153846154,7,7.86,2009
392204,2,9,12,9,2009,Royal Challengers Bengaluru,10,0,7.0,146,83,6.916666666666667,10,9.36,2009
392204,2,9,12,10,2009,Royal Challengers Bengaluru,7,1,7.0,146,76,6.909090909090909,7,7.71,2009
392204,2,9,12,11,2009,Royal Challengers Bengaluru,3,1,6.636363636363637,146,73,7.3,3,4.41,2009
392204,2,9,12,12,2009,Royal Challengers Bengaluru,7,0,6.666666666666667,146,66,7.333333333333333,7,6.22,2009
392204,2,9,12,13,2009,Royal Challengers Bengaluru,4,1,6.461538461538462,146,62,7.75,4,4.67,2009
392204,2,9,12,14,2009,Royal Challengers Bengaluru,7,0,6.5,146,55,7.857142857142857,7,6.3,2009
392204,2,9,12,15,2009,Royal Challengers Bengaluru,4,0,6.333333333333333,146,51,8.5,4,4.69,2009
392204,2,9,12,16,2009,Royal Challengers Bengaluru,7,0,6.375,146,44,8.8,7,6.31,2009
392204,2,9,12,17,2009,Royal Challengers Bengaluru,14,0,6.823529411764706,146,30,7.5,14,11.69,2009
392204,2,9,12,18,2009,Royal Challengers Bengaluru,13,1,7.166666666666667,146,17,5.666666666666667,13,12.61,2009
392204,2,9,12,19,2009,Royal Challengers Bengaluru,4,1,7.0,146,13,6.5,4,6.58,2009
392204,2,9,12,20,2009,Royal Challengers Bengaluru,4,2,6.85,146,9,0.0,4,4.77,2009
392205,1,13,10,1,2009,Sunrisers Hyderabad,8,0,8.0,0,0,0.0,8,8.0,2009
392205,1,13,10,2,2009,Sunrisers Hyderabad,10,0,9.0,0,0,0.0,10,9.4,2009
392205,1,13,10,3,2009,Sunrisers Hyderabad,9,0,9.0,0,0,0.0,9,9.12,2009
392205,1,13,10,4,2009,Sunrisers Hyderabad,7,0,8.5,0,0,0.0,7,7.64,2009
392205,1,13,10,5,2009,Sunrisers Hyderabad,1,1,7.0,0,0,0.0,1,2.99,2009
392205,1,13,10,6,2009,Sunrisers Hyderabad,4,1,6.5,0,0,0.0,4,3.7,2009
392205,1,13,10,7,2009,Sunrisers Hyderabad,1,0,5.714285714285714,0,0,0.0,1,1.81,2009
392205,1,13,10,8,2009,Sunrisers Hyderabad,3,0,5.375,0,0,0.0,3,2.64,2009
392205,1,13,10,9,2009,Sunrisers Hyderabad,11,0,6.0,0,0,0.0,11,8.49,2009
392205,1,13,10,10,2009,Sunrisers Hyderabad,4,1,5.8,0,0,0.0,4,5.35,2009
392205,1,13,10,11,2009,Sunrisers Hyderabad,7,0,5.909090909090909,0,0,0.0,7,6.5,2009
392205,1,13,10,12,2009,Sunrisers Hyderabad,5,0,5.833333333333333,0,0,0.0,5,5.45,2009
392205,1,13,10,13,2009,Sunrisers Hyderabad,12,0,6.307692307692308,0,0,0.0,12,10.04,2009
392205,1,13,10,14,2009,Sunrisers Hyderabad,7,0,6.357142857142857,0,0,0.0,7,7.91,2009
392205,1,13,10,15,2009,Sunrisers Hyderabad,13,0,6.8,0,0,0.0,13,11.47,2009
392205,1,13,10,16,2009,Sunrisers Hyderabad,7,0,6.8125,0,0,0.0,7,8.34,2009
392205,1,13,10,17,2009,Sunrisers Hyderabad,9,1,6.941176470588236,0,0,0.0,9,8.8,2009
392205,1,13,10,18,2009,Sunrisers Hyderabad,9,0,7.055555555555555,0,0,0.0,9,8.94,2009
392205,1,13,10,19,2009,Sunrisers Hyderabad,4,0,6.894736842105263,0,0,0.0,4,5.48,2009
392205,1,13,10,20,2009,Sunrisers Hyderabad,10,1,7.05,0,0,0.0,10,8.64,2009
392205,2,10,13,1,2009,Sunrisers Hyderabad,3,2,3.0,142,139,6.95,3,3.0,2009
392205,2,10,13,2,2009,Sunrisers Hyderabad,0,1,1.5,142,139,7.315789473684211,0,0.9,2009
392205,2,10,13,3,2009,Sunrisers Hyderabad,2,0,1.6666666666666667,142,137,7.611111111111111,2,1.67,2009
392205,2,10,13,4,2009,Sunrisers Hyderabad,2,0,1.75,142,135,7.9411764705882355,2,1.9,2009
392205,2,10,13,5,2009,Sunrisers Hyderabad,13,0,4.0,142,122,7.625,13,9.67,2009
392205,2,10,13,6,2009,Sunrisers Hyderabad,10,0,5.0,142,112,7.466666666666667,10,9.9,2009
392205,2,10,13,7,2009,Sunrisers Hyderabad,5,0,5.0,142,107,7.642857142857143,5,6.47,2009
392205,2,10,13,8,2009,Sunrisers Hyderabad,10,0,5.625,142,97,7.461538461538462,10,8.94,2009
392205,2,10,13,9,2009,Sunrisers Hyderabad,9,0,6.0,142,88,7.333333333333333,9,8.98,2009
392205,2,10,13,10,2009,Sunrisers Hyderabad,6,2,6.0,142,82,7.454545454545454,6,6.89,2009
392205,2,10,13,11,2009,Sunrisers Hyderabad,8,0,6.181818181818182,142,74,7.4,8,7.67,2009
392205,2,10,13,12,2009,Sunrisers Hyderabad,17,0,7.083333333333333,142,57,6.333333333333333,17,14.2,2009
392205,2,10,13,13,2009,Sunrisers Hyderabad,4,0,6.846153846153846,142,53,6.625,4,7.06,2009
392205,2,10,13,14,2009,Sunrisers Hyderabad,4,0,6.642857142857143,142,49,7.0,4,4.92,2009
392205,2,10,13,15,2009,Sunrisers Hyderabad,5,1,6.533333333333333,142,44,7.333333333333333,5,4.98,2009
392205,2,10,13,16,2009,Sunrisers Hyderabad,15,0,7.0625,142,29,5.8,15,11.99,2009
392205,2,10,13,17,2009,Sunrisers Hyderabad,12,0,7.352941176470588,142,17,4.25,12,12.0,2009
392205,2,10,13,18,2009,Sunrisers Hyderabad,6,1,7.277777777777778,142,11,3.6666666666666665,6,7.8,2009
392205,2,10,13,19,2009,Sunrisers Hyderabad,9,0,7.368421052631579,142,2,1.0,9,8.64,2009
392205,2,10,13,20,2009,Sunrisers Hyderabad,2,0,7.1,142,0,0.0,2,3.99,2009
392206,1,0,1,1,2009,Chennai Super Kings,10,0,10.0,0,0,0.0,10,10.0,2009
392206,1,0,1,2,2009,Chennai Super Kings,6,0,8.0,0,0,0.0,6,7.2,2009
392206,1,0,1,3,2009,Chennai Super Kings,3,0,6.333333333333333,0,0,0.0,3,4.26,2009
392206,1,0,1,4,2009,Chennai Super Kings,9,0,7.0,0,0,0.0,9,7.58,2009
392206,1,0,1,5,2009,Chennai Super Kings,8,1,7.2,0,0,0.0,8,7.87,2009
392206,1,0,1,6,2009,Chennai Super Kings,17,1,8.833333333333334,0,0,0.0,17,14.26,2009
392206,1,0,1,7,2009,Chennai Super Kings,5,0,8.285714285714286,0,0,0.0,5,7.78,2009
392206,1,0,1,8,2009,Chennai Super Kings,2,0,7.5,0,0,0.0,2,3.73,2009
392206,1,0,1,9,2009,Chennai Super Kings,4,0,7.111111111111111,0,0,0.0,4,3.92,2009
392206,1,0,1,10,2009,Chennai Super Kings,13,0,7.7,0,0,0.0,13,10.28,2009
392206,1,0,1,11,2009,Chennai Super Kings,14,0,8.272727272727273,0,0,0.0,14,12.88,2009
392206,1,0,1,12,2009,Chennai Super Kings,15,0,8.833333333333334,0,0,0.0,15,14.36,2009
392206,1,0,1,13,2009,Chennai Super Kings,7,1,8.692307692307692,0,0,0.0,7,9.21,2009
392206,1,0,1,14,2009,Chennai Super Kings,9,0,8.714285714285714,0,0,0.0,9,9.06,2009
392206,1,0,1,15,2009,Chennai Super Kings,8,1,8.666666666666666,0,0,0.0,8,8.32,2009
392206,1,0,1,16,2009,Chennai Super Kings,8,1,8.625,0,0,0.0,8,8.1,2009
392206,1,0,1,17,2009,Chennai Super Kings,6,0,8.470588235294118,0,0,0.0,6,6.63,2009
392206,1,0,1,18,2009,Chennai Super Kings,4,2,8.222222222222221,0,0,0.0,4,4.79,2009
392206,1,0,1,19,2009,Chennai Super Kings,5,1,8.052631578947368,0,0,0.0,5,4.94,2009
392206,1,0,1,20,2009,Chennai Super Kings,10,2,8.15,0,0,0.0,10,8.48,2009
392206,2,1,0,1,2009,Chennai Super Kings,5,0,5.0,164,159,7.95,5,5.0,2009
392206,2,1,0,2,2009,Chennai Super Kings,6,0,5.5,164,153,8.052631578947368,6,5.7,2009
392206,2,1,0,3,2009,Chennai Super Kings,9,0,6.666666666666667,164,144,8.0,9,8.01,2009
392206,2,1,0,4,2009,Chennai Super Kings,2,2,5.5,164,142,8.352941176470589,2,3.8,2009
392206,2,1,0,5,2009,Chennai Super Kings,16,0,7.6,164,126,7.875,16,12.34,2009
392206,2,1,0,6,2009,Chennai Super Kings,11,0,8.166666666666666,164,115,7.666666666666667,11,11.4,2009
392206,2,1,0,7,2009,Chennai Super Kings,5,1,7.714285714285714,164,110,7.857142857142857,5,6.92,2009
392206,2,1,0,8,2009,Chennai Super Kings,7,0,7.625,164,103,7.923076923076923,7,6.98,2009
392206,2,1,0,9,2009,Chennai Super Kings,8,0,7.666666666666667,164,95,7.916666666666667,8,7.69,2009
392206,2,1,0,10,2009,Chennai Super Kings,3,0,7.2,164,92,8.363636363636363,3,4.41,2009
392206,2,1,0,11,2009,Chennai Super Kings,7,0,7.181818181818182,164,85,8.5,7,6.22,2009
392206,2,1,0,12,2009,Chennai Super Kings,7,0,7.166666666666667,164,78,8.666666666666666,7,6.77,2009
392206,2,1,0,13,2009,Chennai Super Kings,14,0,7.6923076923076925,164,64,8.0,14,11.83,2009
392206,2,1,0,14,2009,Chennai Super Kings,11,0,7.928571428571429,164,53,7.571428571428571,11,11.25,2009
392206,2,1,0,15,2009,Chennai Super Kings,9,0,8.0,164,44,7.333333333333333,9,9.67,2009
392206,2,1,0,16,2009,Chennai Super Kings,7,1,7.9375,164,37,7.4,7,7.8,2009
392206,2,1,0,17,2009,Chennai Super Kings,1,1,7.529411764705882,164,36,9.0,1,3.04,2009
392206,2,1,0,18,2009,Chennai Super Kings,5,2,7.388888888888889,164,31,10.333333333333334,5,4.41,2009
392206,2,1,0,19,2009,Chennai Super Kings,2,1,7.105263157894737,164,29,14.5,2,2.72,2009
392206,2,1,0,20,2009,Chennai Super Kings,10,0,7.25,164,19,0.0,10,7.82,2009
392207,1,5,9,1,2009,Kolkata Knight Riders,5,0,5.0,0,0,0.0,5,5.0,2009
392207,1,5,9,2,2009,Kolkata Knight Riders,2,0,3.5,0,0,0.0,2,2.9,2009
392207,1,5,9,3,2009,Kolkata Knight Riders,2,0,3.0,0,0,0.0,2,2.27,2009
392207,1,5,9,4,2009,Kolkata Knight Riders,6,0,3.75,0,0,0.0,6,4.88,2009
392207,1,5,9,5,2009,Kolkata Knight Riders,8,1,4.6,0,0,0.0,8,7.06,2009
392207,1,5,9,6,2009,Kolkata Knight Riders,5,0,4.666666666666667,0,0,0.0,5,5.62,2009
392207,1,5,9,7,2009,Kolkata Knight Riders,2,0,4.285714285714286,0,0,0.0,2,3.09,2009
392207,1,5,9,8,2009,Kolkata Knight Riders,6,0,4.5,0,0,0.0,6,5.13,2009
392207,1,5,9,9,2009,Kolkata Knight Riders,7,0,4.777777777777778,0,0,0.0,7,6.44,2009
392207,1,5,9,10,2009,Kolkata Knight Riders,9,0,5.2,0,0,0.0,9,8.23,2009
392207,1,5,9,11,2009,Kolkata Knight Riders,6,1,5.2727272727272725,0,0,0.0,6,6.67,2009
392207,1,5,9,12,2009,Kolkata Knight Riders,13,0,5.916666666666667,0,0,0.0,13,11.1,2009
392207,1,5,9,13,2009,Kolkata Knight Riders,4,0,5.769230769230769,0,0,0.0,4,6.13,2009
392207,1,5,9,14,2009,Kolkata Knight Riders,3,0,5.571428571428571,0,0,0.0,3,3.94,2009
392207,1,5,9,15,2009,Kolkata Knight Riders,14,0,6.133333333333334,0,0,0.0,14,10.98,2009
392207,1,5,9,16,2009,Kolkata Knight Riders,13,1,6.5625,0,0,0.0,13,12.39,2009
392207,1,5,9,17,2009,Kolkata Knight Riders,8,0,6.647058823529412,0,0,0.0,8,9.32,2009
392207,1,5,9,18,2009,Kolkata Knight Riders,9,0,6.777777777777778,0,0,0.0,9,9.1,2009
392207,1,5,9,19,2009,Kolkata Knight Riders,10,0,6.947368421052632,0,0,0.0,10,9.73,2009
392207,1,5,9,20,2009,Kolkata Knight Riders,21,0,7.65,0,0,0.0,21,17.62,2009
392207,2,9,5,1,2009,Kolkata Knight Riders,2,1,2.0,154,152,7.6,2,2.0,2009
392207,2,9,5,2,2009,Kolkata Knight Riders,4,0,3.0,154,148,7.7894736842105265,4,3.4,2009
392207,2,9,5,3,2009,Kolkata Knight Riders,7,0,4.333333333333333,154,141,7.833333333333333,7,5.92,2009
392207,2,9,5,4,2009,Kolkata Knight Riders,22,0,8.75,154,119,7.0,22,17.18,2009
392207,2,9,5,5,2009,Kolkata Knight Riders,9,0,8.8,154,110,6.875,9,11.45,2009
392207,2,9,5,6,2009,Kolkata Knight Riders,7,1,8.5,154,103,6.866666666666666,7,8.34,2009
392207,2,9,5,7,2009,Kolkata Knight Riders,8,0,8.428571428571429,154,95,6.785714285714286,8,8.1,2009
392207,2,9,5,8,2009,Kolkata Knight Riders,9,0,8.5,154,86,6.615384615384615,9,8.73,2009
392207,2,9,5,9,2009,Kolkata Knight Riders,9,0,8.555555555555555,154,77,6.416666666666667,9,8.92,2009
392207,2,9,5,10,2009,Kolkata Knight Riders,4,1,8.1,154,73,6.636363636363637,4,5.48,2009
392207,2,9,5,11,2009,Kolkata Knight Riders,4,0,7.727272727272727,154,69,6.9,4,4.44,2009
392207,2,9,5,12,2009,Kolkata Knight Riders,9,0,7.833333333333333,154,60,6.666666666666667,9,7.63,2009
392207,2,9,5,13,2009,Kolkata Knight Riders,8,0,7.846153846153846,154,52,6.5,8,7.89,2009
392207,2,9,5,14,2009,Kolkata Knight Riders,7,0,7.785714285714286,154,45,6.428571428571429,7,7.27,2009
392207,2,9,5,15,2009,Kolkata Knight Riders,7,1,7.733333333333333,154,38,6.333333333333333,7,7.08,2009
392207,2,9,5,16,2009,Kolkata Knight Riders,5,0,7.5625,154,33,6.6,5,5.62,2009
392207,2,9,5,17,2009,Kolkata Knight Riders,8,0,7.588235294117647,154,25,6.25,8,7.29,2009
392207,2,9,5,18,2009,Kolkata Knight Riders,7,0,7.555555555555555,154,18,6.0,7,7.09,2009
392207,2,9,5,19,2009,Kolkata Knight Riders,11,0,7.736842105263157,154,7,3.5,11,9.83,2009
392207,2,9,5,20,2009,Kolkata Knight Riders,7,0,7.7,154,0,0.0,7,7.85,2009
392209,1,0,13,1,2009,Chennai Super Kings,10,0,10.0,0,0,0.0,10,10.0,2009
392209,1,0,13,2,2009,Chennai Super Kings,5,0,7.5,0,0,0.0,5,6.5,2009
392209,1,0,13,3,2009,Chennai Super Kings,6,0,7.0,0,0,0.0,6,6.15,2009
392209,1,0,13,4,2009,Chennai Super Kings,13,0,8.5,0,0,0.0,13,10.94,2009
392209,1,0,13,5,2009,Chennai Super Kings,11,0,9.0,0,0,0.0,11,10.98,2009
392209,1,0,13,6,2009,Chennai Super Kings,8,0,8.833333333333334,0,0,0.0,8,8.9,2009
392209,1,0,13,7,2009,Chennai Super Kings,8,1,8.714285714285714,0,0,0.0,8,8.27,2009
392209,1,0,13,8,2009,Chennai Super Kings,7,0,8.5,0,0,0.0,7,7.38,2009
392209,1,0,13,9,2009,Chennai Super Kings,10,0,8.666666666666666,0,0,0.0,10,9.21,2009
392209,1,0,13,10,2009,Chennai Super Kings,6,0,8.4,0,0,0.0,6,6.96,2009
392209,1,0,13,11,2009,Chennai Super Kings,4,0,8.0,0,0,0.0,4,4.89,2009
392209,1,0,13,12,2009,Chennai Super Kings,11,0,8.25,0,0,0.0,11,9.17,2009
392209,1,0,13,13,2009,Chennai Super Kings,6,1,8.076923076923077,0,0,0.0,6,6.95,2009
392209,1,0,13,14,2009,Chennai Super Kings,6,0,7.928571428571429,0,0,0.0,6,6.29,2009
392209,1,0,13,15,2009,Chennai Super Kings,19,0,8.666666666666666,0,0,0.0,19,15.19,2009
392209,1,0,13,16,2009,Chennai Super Kings,7,0,8.5625,0,0,0.0,7,9.46,2009
392209,1,0,13,17,2009,Chennai Super Kings,11,0,8.705882352941176,0,0,0.0,11,10.54,2009
392209,1,0,13,18,2009,Chennai Super Kings,5,1,8.5,0,0,0.0,5,6.66,2009
392209,1,0,13,19,2009,Chennai Super Kings,12,0,8.68421052631579,0,0,0.0,12,10.4,2009
392209,1,0,13,20,2009,Chennai Super Kings,13,0,8.9,0,0,0.0,13,12.22,2009
392209,2,13,0,1,2009,Chennai Super Kings,0,1,0.0,179,179,8.95,0,0.0,2009
392209,2,13,0,2,2009,Chennai Super Kings,1,1,0.5,179,178,9.36842105263158,1,0.7,2009
392209,2,13,0,3,2009,Chennai Super Kings,6,1,2.333333333333333,179,172,9.555555555555555,6,4.41,2009
392209,2,13,0,4,2009,Chennai Super Kings,8,0,3.75,179,164,9.647058823529411,8,6.92,2009
392209,2,13,0,5,2009,Chennai Super Kings,19,0,6.8,179,145,9.0625,19,15.38,2009
392209,2,13,0,6,2009,Chennai Super Kings,18,0,8.666666666666666,179,127,8.466666666666667,18,17.21,2009
392209,2,13,0,7,2009,Chennai Super Kings,10,0,8.857142857142858,179,117,8.357142857142858,10,12.16,2009
392209,2,13,0,8,2009,Chennai Super Kings,7,0,8.625,179,110,8.461538461538462,7,8.55,2009
392209,2,13,0,9,2009,Chennai Super Kings,6,2,8.333333333333334,179,104,8.666666666666666,6,6.76,2009
392209,2,13,0,10,2009,Chennai Super Kings,4,0,7.9,179,100,9.090909090909092,4,4.83,2009
392209,2,13,0,11,2009,Chennai Super Kings,5,1,7.636363636363637,179,95,9.5,5,4.95,2009
392209,2,13,0,12,2009,Chennai Super Kings,11,0,7.916666666666667,179,84,9.333333333333334,11,9.18,2009
392209,2,13,0,13,2009,Chennai Super Kings,2,1,7.461538461538462,179,82,10.25,2,4.16,2009
392209,2,13,0,14,2009,Chennai Super Kings,2,2,7.071428571428571,179,80,11.428571428571429,2,2.65,2009
392209,2,13,0,15,2009,Chennai Super Kings,1,1,6.666666666666667,179,79,13.166666666666666,1,1.49,2009
392210,1,10,9,1,2009,Rajasthan Royals,16,0,16.0,0,0,0.0,16,16.0,2009
392210,1,10,9,2,2009,Rajasthan Royals,5,0,10.5,0,0,0.0,5,8.3,2009
392210,1,10,9,3,2009,Rajasthan Royals,5,0,8.666666666666666,0,0,0.0,5,5.99,2009
392210,1,10,9,4,2009,Rajasthan Royals,11,0,9.25,0,0,0.0,11,9.5,2009
392210,1,10,9,5,2009,Rajasthan Royals,7,0,8.8,0,0,0.0,7,7.75,2009
392210,1,10,9,6,2009,Rajasthan Royals,13,0,9.5,0,0,0.0,13,11.42,2009
392210,1,10,9,7,2009,Rajasthan Royals,6,0,9.0,0,0,0.0,6,7.63,2009
392210,1,10,9,8,2009,Rajasthan Royals,9,0,9.0,0,0,0.0,9,8.59,2009
392210,1,10,9,9,2009,Rajasthan Royals,7,0,8.777777777777779,0,0,0.0,7,7.48,2009
392210,1,10,9,10,2009,Rajasthan Royals,14,0,9.3,0,0,0.0,14,12.04,2009
392210,1,10,9,11,2009,Rajasthan Royals,9,0,9.272727272727272,0,0,0.0,9,9.91,2009
392210,1,10,9,12,2009,Rajasthan Royals,11,0,9.416666666666666,0,0,0.0,11,10.67,2009
392210,1,10,9,13,2009,Rajasthan Royals,6,0,9.153846153846152,0,0,0.0,6,7.4,2009
392210,1,10,9,14,2009,Rajasthan Royals,9,0,9.142857142857142,0,0,0.0,9,8.52,2009
392210,1,10,9,15,2009,Rajasthan Royals,8,1,9.066666666666666,0,0,0.0,8,8.16,2009
