match_id,inning,batting_team,bowling_team,over,season,who_is_batting_first,total_runs,is_wicket
501220,1,Punjab Kings,Rajasthan Royals,18,2011,Punjab Kings,7,1
501220,1,Punjab Kings,Rajasthan Royals,19,2011,Punjab Kings,5,2
501220,2,Rajasthan Royals,Punjab Kings,0,2011,Punjab Kings,7,0
501220,2,Rajasthan Royals,Punjab Kings,1,2011,Punjab Kings,5,1
501220,2,Rajasthan Royals,Punjab Kings,2,2011,Punjab Kings,6,1
501220,2,Rajasthan Royals,Punjab Kings,3,2011,Punjab Kings,13,0
501220,2,Rajasthan Royals,Punjab Kings,4,2011,Punjab Kings,7,0
501220,2,Rajasthan Royals,Punjab Kings,5,2011,Punjab Kings,7,0
501220,2,Rajasthan Royals,Punjab Kings,6,2011,Punjab Kings,3,1
501220,2,Rajasthan Royals,Punjab Kings,7,2011,Punjab Kings,1,1
501220,2,Rajasthan Royals,Punjab Kings,8,2011,Punjab Kings,6,0
501220,2,Rajasthan Royals,Punjab Kings,9,2011,Punjab Kings,6,0
501220,2,Rajasthan Royals,Punjab Kings,10,2011,Punjab Kings,13,0
501220,2,Rajasthan Royals,Punjab Kings,11,2011,Punjab Kings,12,0
501220,2,Rajasthan Royals,Punjab Kings,12,2011,Punjab Kings,13,1
501220,2,Rajasthan Royals,Punjab Kings,13,2011,Punjab Kings,3,0
501220,2,Rajasthan Royals,Punjab Kings,14,2011,Punjab Kings,11,0
501220,2,Rajasthan Royals,Punjab Kings,15,2011,Punjab Kings,5,0
501220,2,Rajasthan Royals,Punjab Kings,16,2011,Punjab Kings,6,0
501220,2,Rajasthan Royals,Punjab Kings,17,2011,Punjab Kings,6,1
501220,2,Rajasthan Royals,Punjab Kings,18,2011,Punjab Kings,10,0
501220,2,Rajasthan Royals,Punjab Kings,19,2011,Punjab Kings,7,1
501221,1,Mumbai Indians,Chennai Super Kings,0,2011,Mumbai Indians,0,0
501221,1,Mumbai Indians,Chennai Super Kings,1,2011,Mumbai Indians,9,0
501221,1,Mumbai Indians,Chennai Super Kings,2,2011,Mumbai Indians,1,1
501221,1,Mumbai Indians,Chennai Super Kings,3,2011,Mumbai Indians,11,1
501221,1,Mumbai Indians,Chennai Super Kings,4,2011,Mumbai Indians,10,0
501221,1,Mumbai Indians,Chennai Super Kings,5,2011,Mumbai Indians,9,0
501221,1,Mumbai Indians,Chennai Super Kings,6,2011,Mumbai Indians,8,0
501221,1,Mumbai Indians,Chennai Super Kings,7,2011,Mumbai Indians,8,0
501221,1,Mumbai Indians,Chennai Super Kings,8,2011,Mumbai Indians,3,0
501221,1,Mumbai Indians,Chennai Super Kings,9,2011,Mumbai Indians,8,0
501221,1,Mumbai Indians,Chennai Super Kings,10,2011,Mumbai Indians,7,0
501221,1,Mumbai Indians,Chennai Super Kings,11,2011,Mumbai Indians,12,1
501221,1,Mumbai Indians,Chennai Super Kings,12,2011,Mumbai Indians,5,0
501221,1,Mumbai Indians,Chennai Super Kings,13,2011,Mumbai Indians,5,0
501221,1,Mumbai Indians,Chennai Super Kings,14,2011,Mumbai Indians,11,0
501221,1,Mumbai Indians,Chennai Super Kings,15,2011,Mumbai Indians,17,0
501221,1,Mumbai Indians,Chennai Super Kings,16,2011,Mumbai Indians,11,0
501221,1,Mumbai Indians,Chennai Super Kings,17,2011,Mumbai Indians,8,0
501221,1,Mumbai Indians,Chennai Super Kings,18,2011,Mumbai Indians,17,0
501221,1,Mumbai Indians,Chennai Super Kings,19,2011,Mumbai Indians,4,1
501221,2,Chennai Super Kings,Mumbai Indians,0,2011,Mumbai Indians,5,0
501221,2,Chennai Super Kings,Mumbai Indians,1,2011,Mumbai Indians,5,0
501221,2,Chennai Super Kings,Mumbai Indians,2,2011,Mumbai Indians,12,0
501221,2,Chennai Super Kings,Mumbai Indians,3,2011,Mumbai Indians,13,1
501221,2,Chennai Super Kings,Mumbai Indians,4,2011,Mumbai Indians,3,1
501221,2,Chennai Super Kings,Mumbai Indians,5,2011,Mumbai Indians,6,0
501221,2,Chennai Super Kings,Mumbai Indians,6,2011,Mumbai Indians,9,0
501221,2,Chennai Super Kings,Mumbai Indians,7,2011,Mumbai Indians,8,0
501221,2,Chennai Super Kings,Mumbai Indians,8,2011,Mumbai Indians,15,0
501221,2,Chennai Super Kings,Mumbai Indians,9,2011,Mumbai Indians,8,0
501221,2,Chennai Super Kings,Mumbai Indians,10,2011,Mumbai Indians,13,0
501221,2,Chennai Super Kings,Mumbai Indians,11,2011,Mumbai Indians,4,1
501221,2,Chennai Super Kings,Mumbai Indians,12,2011,Mumbai Indians,1,1
501221,2,Chennai Super Kings,Mumbai Indians,13,2011,Mumbai Indians,8,0
501221,2,Chennai Super Kings,Mumbai Indians,14,2011,Mumbai Indians,9,0
501221,2,Chennai Super Kings,Mumbai Indians,15,2011,Mumbai Indians,4,1
501221,2,Chennai Super Kings,Mumbai Indians,16,2011,Mumbai Indians,12,0
501221,2,Chennai Super Kings,Mumbai Indians,17,2011,Mumbai Indians,2,3
501221,2,Chennai Super Kings,Mumbai Indians,18,2011,Mumbai Indians,3,1
501221,2,Chennai Super Kings,Mumbai Indians,19,2011,Mumbai Indians,16,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,0,2011,Kolkata Knight Riders,19,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,1,2011,Kolkata Knight Riders,14,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,2,2011,Kolkata Knight Riders,1,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,3,2011,Kolkata Knight Riders,9,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,4,2011,Kolkata Knight Riders,1,1
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,5,2011,Kolkata Knight Riders,6,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,6,2011,Kolkata Knight Riders,9,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,7,2011,Kolkata Knight Riders,4,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,8,2011,Kolkata Knight Riders,6,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,9,2011,Kolkata Knight Riders,7,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,10,2011,Kolkata Knight Riders,14,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,11,2011,Kolkata Knight Riders,3,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,12,2011,Kolkata Knight Riders,8,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,13,2011,Kolkata Knight Riders,3,1
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,14,2011,Kolkata Knight Riders,10,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,15,2011,Kolkata Knight Riders,14,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,16,2011,Kolkata Knight Riders,10,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,17,2011,Kolkata Knight Riders,16,1
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,18,2011,Kolkata Knight Riders,10,0
501222,1,Kolkata Knight Riders,Royal Challengers Bengaluru,19,2011,Kolkata Knight Riders,7,2
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,0,2011,Kolkata Knight Riders,8,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,1,2011,Kolkata Knight Riders,5,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,2,2011,Kolkata Knight Riders,4,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,3,2011,Kolkata Knight Riders,15,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,4,2011,Kolkata Knight Riders,14,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,5,2011,Kolkata Knight Riders,11,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,6,2011,Kolkata Knight Riders,3,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,7,2011,Kolkata Knight Riders,14,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,8,2011,Kolkata Knight Riders,14,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,9,2011,Kolkata Knight Riders,4,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,10,2011,Kolkata Knight Riders,14,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,11,2011,Kolkata Knight Riders,17,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,12,2011,Kolkata Knight Riders,8,1
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,13,2011,Kolkata Knight Riders,6,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,14,2011,Kolkata Knight Riders,15,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,15,2011,Kolkata Knight Riders,7,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,16,2011,Kolkata Knight Riders,7,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,17,2011,Kolkata Knight Riders,5,0
501222,2,Royal Challengers Bengaluru,Kolkata Knight Riders,18,2011,Kolkata Knight Riders,4,0
501223,1,Delhi Capitals,Punjab Kings,0,2011,Delhi Capitals,10,0
501223,1,Delhi Capitals,Punjab Kings,1,2011,Delhi Capitals,4,0
501223,1,Delhi Capitals,Punjab Kings,2,2011,Delhi Capitals,12,0
501223,1,Delhi Capitals,Punjab Kings,3,2011,Delhi Capitals,9,0
501223,1,Delhi Capitals,Punjab Kings,4,2011,Delhi Capitals,17,0
501223,1,Delhi Capitals,Punjab Kings,5,2011,Delhi Capitals,18,0
501223,1,Delhi Capitals,Punjab Kings,6,2011,Delhi Capitals,9,0
501223,1,Delhi Capitals,Punjab Kings,7,2011,Delhi Capitals,12,0
501223,1,Delhi Capitals,Punjab Kings,8,2011,Delhi Capitals,13,0
501223,1,Delhi Capitals,Punjab Kings,9,2011,Delhi Capitals,11,0
501223,1,Delhi Capitals,Punjab Kings,10,2011,Delhi Capitals,13,0
501223,1,Delhi Capitals,Punjab Kings,11,2011,Delhi Capitals,19,1
501223,1,Delhi Capitals,Punjab Kings,12,2011,Delhi Capitals,4,0
501223,1,Delhi Capitals,Punjab Kings,13,2011,Delhi Capitals,13,1
501223,1,Delhi Capitals,Punjab Kings,14,2011,Delhi Capitals,9,0
501223,1,Delhi Capitals,Punjab Kings,15,2011,Delhi Capitals,7,1
501223,1,Delhi Capitals,Punjab Kings,16,2011,Delhi Capitals,4,1
501223,1,Delhi Capitals,Punjab Kings,17,2011,Delhi Capitals,13,0
501223,1,Delhi Capitals,Punjab Kings,18,2011,Delhi Capitals,12,0
501223,1,Delhi Capitals,Punjab Kings,19,2011,Delhi Capitals,22,0
501223,2,Punjab Kings,Delhi Capitals,0,2011,Delhi Capitals,4,0
501223,2,Punjab Kings,Delhi Capitals,1,2011,Delhi Capitals,14,0
501223,2,Punjab Kings,Delhi Capitals,2,2011,Delhi Capitals,7,0
501223,2,Punjab Kings,Delhi Capitals,3,2011,Delhi Capitals,0,1
501223,2,Punjab Kings,Delhi Capitals,4,2011,Delhi Capitals,9,0
501223,2,Punjab Kings,Delhi Capitals,5,2011,Delhi Capitals,12,0
501223,2,Punjab Kings,Delhi Capitals,6,2011,Delhi Capitals,13,0
501223,2,Punjab Kings,Delhi Capitals,7,2011,Delhi Capitals,16,0
501223,2,Punjab Kings,Delhi Capitals,8,2011,Delhi Capitals,16,0
501223,2,Punjab Kings,Delhi Capitals,9,2011,Delhi Capitals,5,0
501223,2,Punjab Kings,Delhi Capitals,10,2011,Delhi Capitals,7,1
501223,2,Punjab Kings,Delhi Capitals,11,2011,Delhi Capitals,14,0
501223,2,Punjab Kings,Delhi Capitals,12,2011,Delhi Capitals,10,1
501223,2,Punjab Kings,Delhi Capitals,13,2011,Delhi Capitals,11,0
501223,2,Punjab Kings,Delhi Capitals,14,2011,Delhi Capitals,9,0
501223,2,Punjab Kings,Delhi Capitals,15,2011,Delhi Capitals,14,1
501223,2,Punjab Kings,Delhi Capitals,16,2011,Delhi Capitals,15,0
501223,2,Punjab Kings,Delhi Capitals,17,2011,Delhi Capitals,12,1
501223,2,Punjab Kings,Delhi Capitals,18,2011,Delhi Capitals,7,0
501223,2,Punjab Kings,Delhi Capitals,19,2011,Delhi Capitals,7,1
501224,1,Mumbai Indians,Sunrisers Hyderabad,0,2011,Mumbai Indians,6,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,1,2011,Mumbai Indians,9,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,2,2011,Mumbai Indians,10,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,3,2011,Mumbai Indians,11,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,4,2011,Mumbai Indians,11,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,5,2011,Mumbai Indians,10,1
501224,1,Mumbai Indians,Sunrisers Hyderabad,6,2011,Mumbai Indians,8,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,7,2011,Mumbai Indians,4,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,8,2011,Mumbai Indians,1,2
501224,1,Mumbai Indians,Sunrisers Hyderabad,9,2011,Mumbai Indians,2,1
501224,1,Mumbai Indians,Sunrisers Hyderabad,10,2011,Mumbai Indians,2,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,11,2011,Mumbai Indians,4,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,12,2011,Mumbai Indians,9,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,13,2011,Mumbai Indians,10,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,14,2011,Mumbai Indians,5,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,15,2011,Mumbai Indians,12,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,16,2011,Mumbai Indians,10,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,17,2011,Mumbai Indians,8,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,18,2011,Mumbai Indians,16,0
501224,1,Mumbai Indians,Sunrisers Hyderabad,19,2011,Mumbai Indians,24,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,0,2011,Mumbai Indians,5,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,1,2011,Mumbai Indians,10,1
501224,2,Sunrisers Hyderabad,Mumbai Indians,2,2011,Mumbai Indians,10,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,3,2011,Mumbai Indians,6,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,4,2011,Mumbai Indians,8,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,5,2011,Mumbai Indians,2,1
501224,2,Sunrisers Hyderabad,Mumbai Indians,6,2011,Mumbai Indians,3,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,7,2011,Mumbai Indians,13,1
501224,2,Sunrisers Hyderabad,Mumbai Indians,8,2011,Mumbai Indians,8,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,9,2011,Mumbai Indians,7,1
501224,2,Sunrisers Hyderabad,Mumbai Indians,10,2011,Mumbai Indians,4,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,11,2011,Mumbai Indians,5,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,12,2011,Mumbai Indians,10,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,13,2011,Mumbai Indians,4,1
501224,2,Sunrisers Hyderabad,Mumbai Indians,14,2011,Mumbai Indians,5,1
501224,2,Sunrisers Hyderabad,Mumbai Indians,15,2011,Mumbai Indians,1,1
501224,2,Sunrisers Hyderabad,Mumbai Indians,16,2011,Mumbai Indians,15,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,17,2011,Mumbai Indians,7,0
501224,2,Sunrisers Hyderabad,Mumbai Indians,18,2011,Mumbai Indians,6,1
501224,2,Sunrisers Hyderabad,Mumbai Indians,19,2011,Mumbai Indians,6,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,0,2011,Kochi Tuskers Kerala,9,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,1,2011,Kochi Tuskers Kerala,2,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,2,2011,Kochi Tuskers Kerala,11,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,3,2011,Kochi Tuskers Kerala,6,1
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,4,2011,Kochi Tuskers Kerala,1,1
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,5,2011,Kochi Tuskers Kerala,3,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,6,2011,Kochi Tuskers Kerala,8,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,7,2011,Kochi Tuskers Kerala,2,1
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,8,2011,Kochi Tuskers Kerala,5,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,9,2011,Kochi Tuskers Kerala,7,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,10,2011,Kochi Tuskers Kerala,9,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,11,2011,Kochi Tuskers Kerala,5,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,12,2011,Kochi Tuskers Kerala,6,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,13,2011,Kochi Tuskers Kerala,5,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,14,2011,Kochi Tuskers Kerala,9,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,15,2011,Kochi Tuskers Kerala,2,2
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,16,2011,Kochi Tuskers Kerala,2,2
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,17,2011,Kochi Tuskers Kerala,7,1
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,18,2011,Kochi Tuskers Kerala,7,0
501225,1,Kochi Tuskers Kerala,Rajasthan Royals,19,2011,Kochi Tuskers Kerala,3,2
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,0,2011,Kochi Tuskers Kerala,8,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,1,2011,Kochi Tuskers Kerala,8,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,2,2011,Kochi Tuskers Kerala,4,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,3,2011,Kochi Tuskers Kerala,3,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,4,2011,Kochi Tuskers Kerala,10,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,5,2011,Kochi Tuskers Kerala,5,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,6,2011,Kochi Tuskers Kerala,8,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,7,2011,Kochi Tuskers Kerala,2,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,8,2011,Kochi Tuskers Kerala,9,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,9,2011,Kochi Tuskers Kerala,11,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,10,2011,Kochi Tuskers Kerala,3,1
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,11,2011,Kochi Tuskers Kerala,9,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,12,2011,Kochi Tuskers Kerala,16,0
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,13,2011,Kochi Tuskers Kerala,11,1
501225,2,Rajasthan Royals,Kochi Tuskers Kerala,14,2011,Kochi Tuskers Kerala,4,0
501226,1,Chennai Super Kings,Pune Warriors,0,2011,Chennai Super Kings,2,0
501226,1,Chennai Super Kings,Pune Warriors,1,2011,Chennai Super Kings,8,0
501226,1,Chennai Super Kings,Pune Warriors,2,2011,Chennai Super Kings,10,0
501226,1,Chennai Super Kings,Pune Warriors,3,2011,Chennai Super Kings,9,0
501226,1,Chennai Super Kings,Pune Warriors,4,2011,Chennai Super Kings,6,0
501226,1,Chennai Super Kings,Pune Warriors,5,2011,Chennai Super Kings,10,0
501226,1,Chennai Super Kings,Pune Warriors,6,2011,Chennai Super Kings,3,0
501226,1,Chennai Super Kings,Pune Warriors,7,2011,Chennai Super Kings,10,0
501226,1,Chennai Super Kings,Pune Warriors,8,2011,Chennai Super Kings,5,0
501226,1,Chennai Super Kings,Pune Warriors,9,2011,Chennai Super Kings,3,2
501226,1,Chennai Super Kings,Pune Warriors,10,2011,Chennai Super Kings,3,0
501226,1,Chennai Super Kings,Pune Warriors,11,2011,Chennai Super Kings,5,0
501226,1,Chennai Super Kings,Pune Warriors,12,2011,Chennai Super Kings,11,0
501226,1,Chennai Super Kings,Pune Warriors,13,2011,Chennai Super Kings,4,0
501226,1,Chennai Super Kings,Pune Warriors,14,2011,Chennai Super Kings,10,0
501226,1,Chennai Super Kings,Pune Warriors,15,2011,Chennai Super Kings,10,0
501226,1,Chennai Super Kings,Pune Warriors,16,2011,Chennai Super Kings,9,1
501226,1,Chennai Super Kings,Pune Warriors,17,2011,Chennai Super Kings,8,2
501226,1,Chennai Super Kings,Pune Warriors,18,2011,Chennai Super Kings,7,0
501226,1,Chennai Super Kings,Pune Warriors,19,2011,Chennai Super Kings,9,1
501226,2,Pune Warriors,Chennai Super Kings,0,2011,Chennai Super Kings,3,0
501226,2,Pune Warriors,Chennai Super Kings,1,2011,Chennai Super Kings,9,0
501226,2,Pune Warriors,Chennai Super Kings,2,2011,Chennai Super Kings,7,1
501226,2,Pune Warriors,Chennai Super Kings,3,2011,Chennai Super Kings,8,1
501226,2,Pune Warriors,Chennai Super Kings,4,2011,Chennai Super Kings,13,1
501226,2,Pune Warriors,Chennai Super Kings,5,2011,Chennai Super Kings,0,1
501226,2,Pune Warriors,Chennai Super Kings,6,2011,Chennai Super Kings,3,0
501226,2,Pune Warriors,Chennai Super Kings,7,2011,Chennai Super Kings,5,0
501226,2,Pune Warriors,Chennai Super Kings,8,2011,Chennai Super Kings,4,0
501226,2,Pune Warriors,Chennai Super Kings,9,2011,Chennai Super Kings,6,0
501226,2,Pune Warriors,Chennai Super Kings,10,2011,Chennai Super Kings,8,0
501226,2,Pune Warriors,Chennai Super Kings,11,2011,Chennai Super Kings,7,0
501226,2,Pune Warriors,Chennai Super Kings,12,2011,Chennai Super Kings,5,1
501226,2,Pune Warriors,Chennai Super Kings,13,2011,Chennai Super Kings,7,0
501226,2,Pune Warriors,Chennai Super Kings,14,2011,Chennai Super Kings,8,0
501226,2,Pune Warriors,Chennai Super Kings,15,2011,Chennai Super Kings,5,0
501226,2,Pune Warriors,Chennai Super Kings,16,2011,Chennai Super Kings,4,0
501226,2,Pune Warriors,Chennai Super Kings,17,2011,Chennai Super Kings,4,0
501226,2,Pune Warriors,Chennai Super Kings,18,2011,Chennai Super Kings,7,2
501226,2,Pune Warriors,Chennai Super Kings,19,2011,Chennai Super Kings,4,2
501227,1,Delhi Capitals,Royal Challengers Bengaluru,0,2011,Delhi Capitals,6,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,1,2011,Delhi Capitals,10,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,2,2011,Delhi Capitals,8,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,3,2011,Delhi Capitals,5,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,4,2011,Delhi Capitals,5,1
501227,1,Delhi Capitals,Royal Challengers Bengaluru,5,2011,Delhi Capitals,8,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,6,2011,Delhi Capitals,4,1
501227,1,Delhi Capitals,Royal Challengers Bengaluru,7,2011,Delhi Capitals,11,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,8,2011,Delhi Capitals,7,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,9,2011,Delhi Capitals,5,1
501227,1,Delhi Capitals,Royal Challengers Bengaluru,10,2011,Delhi Capitals,5,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,11,2011,Delhi Capitals,11,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,12,2011,Delhi Capitals,12,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,13,2011,Delhi Capitals,8,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,14,2011,Delhi Capitals,10,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,15,2011,Delhi Capitals,7,1
501227,1,Delhi Capitals,Royal Challengers Bengaluru,16,2011,Delhi Capitals,9,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,17,2011,Delhi Capitals,9,0
501227,1,Delhi Capitals,Royal Challengers Bengaluru,18,2011,Delhi Capitals,11,1
501227,1,Delhi Capitals,Royal Challengers Bengaluru,19,2011,Delhi Capitals,9,1
501227,2,Royal Challengers Bengaluru,Delhi Capitals,0,2011,Delhi Capitals,10,1
501227,2,Royal Challengers Bengaluru,Delhi Capitals,1,2011,Delhi Capitals,16,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,2,2011,Delhi Capitals,7,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,3,2011,Delhi Capitals,12,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,4,2011,Delhi Capitals,17,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,5,2011,Delhi Capitals,3,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,6,2011,Delhi Capitals,13,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,7,2011,Delhi Capitals,10,1
501227,2,Royal Challengers Bengaluru,Delhi Capitals,8,2011,Delhi Capitals,8,1
501227,2,Royal Challengers Bengaluru,Delhi Capitals,9,2011,Delhi Capitals,1,1
501227,2,Royal Challengers Bengaluru,Delhi Capitals,10,2011,Delhi Capitals,5,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,11,2011,Delhi Capitals,3,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,12,2011,Delhi Capitals,3,1
501227,2,Royal Challengers Bengaluru,Delhi Capitals,13,2011,Delhi Capitals,2,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,14,2011,Delhi Capitals,7,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,15,2011,Delhi Capitals,12,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,16,2011,Delhi Capitals,10,2
501227,2,Royal Challengers Bengaluru,Delhi Capitals,17,2011,Delhi Capitals,10,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,18,2011,Delhi Capitals,9,0
501227,2,Royal Challengers Bengaluru,Delhi Capitals,19,2011,Delhi Capitals,3,0
501228,1,Pune Warriors,Chennai Super Kings,0,2011,Pune Warriors,2,0
501228,1,Pune Warriors,Chennai Super Kings,1,2011,Pune Warriors,6,0
501228,1,Pune Warriors,Chennai Super Kings,2,2011,Pune Warriors,14,0
501228,1,Pune Warriors,Chennai Super Kings,3,2011,Pune Warriors,0,2
501228,1,Pune Warriors,Chennai Super Kings,4,2011,Pune Warriors,5,0
501228,1,Pune Warriors,Chennai Super Kings,5,2011,Pune Warriors,10,1
501228,1,Pune Warriors,Chennai Super Kings,6,2011,Pune Warriors,4,0
501228,1,Pune Warriors,Chennai Super Kings,7,2011,Pune Warriors,3,1
501228,1,Pune Warriors,Chennai Super Kings,8,2011,Pune Warriors,6,0
501228,1,Pune Warriors,Chennai Super Kings,9,2011,Pune Warriors,4,0
501228,1,Pune Warriors,Chennai Super Kings,10,2011,Pune Warriors,9,0
501228,1,Pune Warriors,Chennai Super Kings,11,2011,Pune Warriors,8,0
501228,1,Pune Warriors,Chennai Super Kings,12,2011,Pune Warriors,6,0
501228,1,Pune Warriors,Chennai Super Kings,13,2011,Pune Warriors,7,1
501228,1,Pune Warriors,Chennai Super Kings,14,2011,Pune Warriors,7,0
